X,Y,DEPOSIT_NAME,CRITICAL_MINERAL,DEPOSIT_TYPE,LATITUDE,LONGITUDE,LOCATION,LOC_DETAIL
-116.248499999675,47.5340699996308,Coeur d'Alene district,Antimony,Simple Sb,47.5340699996308,-116.248499999675,United States of America,Idaho
14.3354700001404,49.5819900003383,Krasna Gora,Antimony,Au-Sb,49.5819900003383,14.3354700001404,Czech Republic,
151.906869999851,-30.5713800002868,Hillgrove,Antimony,Au-Sb,-30.5713800002868,151.906869999851,Australia,
120.249290000433,-21.8298700001004,Blue Spec,Antimony,Au-Sb,-21.8298700001004,120.249290000433,Australia,
-135.216659999759,60.1833299995799,Becker Cochrane,Antimony,Simple Sb,60.1833299995799,-135.216659999759,Canada,
-99.6670299997347,18.2506800003817,La Cruz Mine Zone,Antimony,Disseminated Sb,18.2506800003817,-99.6670299997347,Mexico,
-100.9499999996,23.5499999998002,San Jose mines,Antimony,Simple Sb,23.5499999998002,-100.9499999996,Mexico,
3.18750000002501,45.2061099999765,Brioude-Massiac,Antimony,Simple Sb,45.2061099999765,3.18750000002501,France,
0.95,48.4165999997902,La Lucette,Antimony,Au-Sb,48.4165999997902,0.950000000000045,France,
136.925110000426,66.4616699998707,Sentachan,Antimony,Au-Sb,66.4616699998707,136.925110000426,Russia,
-67.0325900001284,45.8666299999746,Lake George,Antimony,Disseminated Sb,45.8666299999746,-67.0325900001284,Canada,
-55.2338849997928,48.7014120002636,Beaver Brook (Hunan),Antimony,Simple Sb,48.7014120002636,-55.2338849997928,Canada,
92.9180070000231,59.8698809996085,Olympiada,Antimony,Au-Sb,59.8698809996085,92.9180070000231,Russia,
142.529099999665,64.3489199997583,Sarylakh,Antimony,Au-Sb,64.3489199997583,142.529099999665,Russia,
-157.4540000001,68.1499999997003,Cutaway basin,Barite,Bedded-sedimentary,68.1499999997003,-157.4540000001,United States of America,Alaska
-116.6960000004,40.5800000002998,Nevada,Barite,Bedded-sedimentary,40.5800000002998,-116.6960000004,United States of America,Nevada
-117.868,48.9079999997003,Flagstaff Mountain,Barite,Bedded-sedimentary,48.9079999997003,-117.868,United States of America,Washington
-92.8160000000999,34.4710000003498,Ouachita Mountains,Barite,Bedded-sedimentary,34.4710000003498,-92.8160000000999,United States of America,Arkansas
-130,63.0000000001,Selwyn Basin,Barite,Bedded-sedimentary,63.0000000001,-130,Canada,
79.3200000003998,14.0199999996004,Cuddapah,Barite,Bedded-sedimentary,14.0199999996004,79.3200000003998,India,
109.16700000025,27.1499999998002,Jiangnan,Barite,Bedded-sedimentary,27.1499999998002,109.16700000025,China,
109.9999999997,30.0000000003997,Qinling,Barite,Bedded-sedimentary,30.0000000003997,109.9999999997,China,
9.03000000039975,40.2289999998501,Sardinia,Barite,Bedded-sedimentary,40.2289999998501,9.03000000039975,Italy,Sardinia
18.7899999996004,-29.2499999999,Aggeneys-Gamsberg,Barite,Bedded-sedimentary,-29.2499999999,18.7899999996004,South Africa,
66.6650000001499,27.0590000004497,Lasbela-Khuzdar,Barite,Bedded-sedimentary,27.0590000004497,66.6650000001499,Pakistan,
72.9459999999002,44.2840000001999,Chiganak,Barite,Bedded-sedimentary,44.2840000001999,72.9459999999002,Kazakhstan,
-70.0000000002997,-36.9999999997002,Neuquen-Mendoza,Barite,Bedded-sedimentary,-36.9999999997002,-70.0000000002997,Argentina,
-66.9989999997501,-29.9000000003996,La Helvecia,Barite,Bedded-sedimentary,-29.9000000003996,-66.9989999997501,Argentina,
-39.0080000003996,-13.9239999997002,Camamu,Barite,Bedded-sedimentary,-13.9239999997002,-39.0080000003996,Brazil,
-110.13300000035,28.8330000002499,Sonora,Barite,Bedded-sedimentary,28.8330000002499,-110.13300000035,Mexico,
99.0089999996503,18.6050000001499,Northern Thailand,Barite,Bedded-sedimentary,18.6050000001499,99.0089999996503,Thailand,
-83.7789999998501,22.4849999999501,Gertrudas-Jugua,Barite,Bedded-sedimentary,22.4849999999501,-83.7789999998501,Cuba,
-82.2800000003996,33.8749999998502,Barite Hill,Barite,Bedded-volcanic,33.8749999998502,-82.2800000003996,United States of America,South Carolina
70.2419999998002,48.2700000003998,Zhayrem district,Barite,Bedded-volcanic,48.2700000003998,70.2419999998002,Kazakhstan,
140.9760000001,41.7380000000001,Kuroko,Barite,Bedded-volcanic,41.7380000000001,140.9760000001,Japan,
41.3616670004318,44.4916669999321,Madneuli,Barite,Bedded-volcanic,44.4916669999321,41.3616670004318,Russia,
51.7669999998502,32.8419999999001,Dorreh Kashan,Barite,Bedded-volcanic,32.8419999999001,51.7669999998502,Iran,
-9.02199999999993,31.5760000001999,Jebel Irhoud,Barite,"Vein, cavity-fill, metasomatic",31.5760000001999,-9.02199999999993,Morocco,
-2.79999999970016,32.1999999996004,Zelmou,Barite,"Vein, cavity-fill, metasomatic",32.1999999996004,-2.79999999970016,Morocco,
138.6919999997,-31.3439999996003,Flinders Range,Barite,"Vein, cavity-fill, metasomatic",-31.3439999996003,138.6919999997,Australia,
1.29700000034978,46.4349999997502,Chaillac,Barite,"Vein, cavity-fill, metasomatic",46.4349999997502,1.29700000034978,France,
105.40299999975,19.3529999999501,Nghe An,Barite,"Vein, cavity-fill, metasomatic",19.3529999999501,105.40299999975,Vietnam,
103.97500000005,21.9829999995504,Mau Xe,Barite,"Vein, cavity-fill, metasomatic",21.9829999995504,103.97500000005,Vietnam,
31.3680000003998,38.0759999998002,Isparta,Barite,"Vein, cavity-fill, metasomatic",38.0759999998002,31.3680000003998,Turkey,
-90.7241822296261,38.0121427520864,Southeast Missouri Barite district,Barite,Residual,38.0121427520864,-90.7241822296261,United States of America,Missouri
-84.7979999999,34.1610000002499,Cartersville,Barite,Residual,34.1610000002499,-84.7979999999,United States of America,Georgia
5.51666699958241,23.2833329997182,Tuareg massif,Beryllium,Non-pegmatite,23.2833329997182,5.51666699958241,Algeria,
-65.0000000003997,-31.9999999998001,Sierras Pampeanas,Beryllium,Non-pegmatite,-31.9999999998001,-65.0000000003997,Argentina,
116.062458000037,-33.8667329997281,Greenbushes,"Beryllium; Lithium; Niobium and Tantalum; Tin","Pegmatite; Li-Cs-Ta type pegmatite; Hydrothermal",-33.8667329997281,116.062458000037,Australia,
117.341301000241,-22.4272900004331,Brockman,Beryllium,Volcanogenic-hosted Be,-22.4272900004331,117.341301000241,Australia,
117.466666700308,-26.966666700208,Poona,Beryllium,Non-pegmatite,-26.966666700208,117.466666700308,Australia,
119.743519999748,-21.1714299997946,Curlew,Beryllium,Non-pegmatite,-21.1714299997946,119.743519999748,Australia,
121.126110999923,-29.9433330004176,Menzies,Beryllium,Non-pegmatite,-29.9433330004176,121.126110999923,Australia,
121.1499999999,-30.9500000000999,Londonderry,Beryllium,Pegmatite,-30.9500000000999,121.1499999999,Australia,
130.4500000002,-12.9500000000999,Finniss River,Beryllium,Pegmatite,-12.9500000000999,130.4500000002,Australia,
143.233333000118,-36.0833330000179,Wycheproof,Beryllium,Pegmatite,-36.0833330000179,143.233333000118,Australia,
151.666964400187,-30.5143424996066,Mole Granite,Beryllium,Non-pegmatite,-30.5143424996066,151.666964400187,Australia,
151.681914999678,-29.3130889999574,Torrington,Beryllium,Non-pegmatite,-29.3130889999574,151.681914999678,Australia,
12.3666670002819,47.2000000001999,Habachtal,Beryllium,Non-pegmatite,47.2000000001999,12.3666670002819,Austria,
14.9919439997159,46.8391669995574,Weinebene,Beryllium,Pegmatite,46.8391669995574,14.9919439997159,Austria,
27.8666700000205,52.2333300001794,Diabazovoe,Beryllium,Non-pegmatite,52.2333300001794,27.8666700000205,Belarus,
-62.9999999999,-11.0000000003997,Rondonia,Beryllium,Non-pegmatite,-11.0000000003997,-62.9999999999,Brazil,
-49.6955599997941,-14.4333332995921,Santa Terezinha de Goiás,Beryllium,Non-pegmatite,-14.4333332995921,-49.6955599997941,Brazil,
-48.4102780003294,-21.0719440003153,Taquaral,Beryllium,Pegmatite,-21.0719440003153,-48.4102780003294,Brazil,
-43.9500000001998,-19.8167000002048,Minas Gerais,Beryllium,Be Type Rare-Metal Pegmatite,-19.8167000002048,-43.9500000001998,Brazil,
-43.4902778000804,-21.7697222004192,Humaitá,Beryllium,Pegmatite,-21.7697222004192,-43.4902778000804,Brazil,
-42.6411260000648,-19.5258069998931,Jaguaraçú,Beryllium,Pegmatite,-19.5258069998931,-42.6411260000648,Brazil,
-41.9105560000593,-16.7786109997978,Aracuai,Beryllium,Pegmatite,-16.7786109997978,-41.9105560000593,Brazil,
-41.8899999999999,-16.8036109997478,Maxixe,Beryllium,Pegmatite,-16.8036109997478,-41.8899999999999,Brazil,
-41.666666999982,-14.2333329996182,Brumado,Beryllium,Non-pegmatite,-14.2333329996182,-41.666666999982,Brazil,
-41.5348000001198,-18.996299999945,Galiléia,Beryllium,Pegmatite,-18.996299999945,-41.5348000001198,Brazil,
-41.4844439999906,-18.9008329996432,Sapucaia,Beryllium,Pegmatite,-18.9008329996432,-41.4844439999906,Brazil,
-41.4599999996003,-19.0230559999344,Lavra do Urucum,Beryllium,Pegmatite,-19.0230559999344,-41.4599999996003,Brazil,
-40.8108000000199,-10.310099999915,Socotó,Beryllium,Non-pegmatite,-10.310099999915,-40.8108000000199,Brazil,
-40.582271999653,-10.3978499995778,Carnaiba,Beryllium,Non-pegmatite,-10.3978499995778,-40.582271999653,Brazil,
23.5499999998002,42.133300000095,Rila Mountains,Beryllium,Pegmatite,42.133300000095,23.5499999998002,Bulgaria,
-131.6000000004,59.9999999998002,Logtung,Beryllium,Non-pegmatite,59.9999999998002,-131.6000000004,Canada,
-130.773889000277,61.6913890004021,Finlayson Lake,Beryllium,Non-pegmatite,61.6913890004021,-130.773889000277,Canada,
-114.397500000425,62.442222000445,Yellowknife field,Beryllium,Pegmatite,62.442222000445,-114.397500000425,Canada,
-113.001350000002,62.5001200003378,FI,Beryllium,Pegmatite,62.5001200003378,-113.001350000002,Canada,
-100.021785999824,54.8873359997567,Violet,Beryllium,Pegmatite,54.8873359997567,-100.021785999824,Canada,
-95.8360999002902,56.6152999998951,High Grade Dyke pegmatite,Beryllium,Pegmatite,56.6152999998951,-95.8360999002902,Canada,
-95.4999998998754,50.3918998999605,Shatford Lake,Beryllium,Pegmatite,50.3918998999605,-95.4999998998754,Canada,
-95.436172499761,50.4172688000152,Bernic Lake,Beryllium,Be Type Rare-Metal Pegmatite,50.4172688000152,-95.436172499761,Canada,
-95.3850169996348,50.4178009999163,Buck-Coe-Pegli pegmatite,Beryllium,Pegmatite,50.4178009999163,-95.3850169996348,Canada,
-95.26859999999,50.3505999001653,Silver Leaf-Greer Lake,Beryllium,Pegmatite,50.3505999001653,-95.26859999999,Canada,
-91.8228000000199,51.727300000095,Yitt pegmatite,Beryllium,Pegmatite,51.727300000095,-91.8228000000199,Canada,
-86.9999770003383,49.0000190001768,Nama Creek,Beryllium,Pegmatite,49.0000190001768,-86.9999770003383,Canada,
-78.5062029995688,52.2014139996564,James Bay (Lithium One),Beryllium,Be Type Rare-Metal Pegmatite,52.2014139996564,-78.5062029995688,Canada,
-78.3452779996799,48.4269440001655,Height of Land Mine,Beryllium,Pegmatite,48.4269440001655,-78.3452779996799,Canada,
-77.809167000057,48.410833000043,Québec Lithium,Beryllium,Pegmatite,48.410833000043,-77.809167000057,Canada,
-77.378332999868,45.3141669999072,Beryl Pit,Beryllium,Pegmatite,45.3141669999072,-77.378332999868,Canada,
-76.4162900003832,44.5833090001103,Matthews Yankee,Beryllium,Pegmatite,44.5833090001103,-76.4162900003832,Canada,
-73.141667000032,45.5627780001047,Mont Saint-Hilaire,Beryllium,Non-pegmatite,45.5627780001047,-73.141667000032,Canada,
-66.4619164004215,46.565316300407,New Brunswick,Beryllium,Non-pegmatite,46.565316300407,-66.4619164004215,Canada,
-63.744310999553,44.6819865999017,Nova Scotia,Beryllium,Non-pegmatite,44.6819865999017,-63.744310999553,Canada,
-63.1310704000788,46.2382400002758,Prince Edward Island,Beryllium,Non-pegmatite,46.2382400002758,-63.1310704000788,Canada,
-62.3833329996182,54.233332999918,Mann #1,Beryllium,Non-pegmatite,54.233332999918,-62.3833329996182,Canada,
-62.3833329996182,54.233332999918,Seal Lake,Beryllium,Peralkaline intrusion Be,54.233332999918,-62.3833329996182,Canada,
-61.5280559998844,56.5222220000453,Nain Complex,Beryllium,Non-pegmatite,56.5222220000453,-61.5280559998844,Canada,
102.212807999789,31.9053240002025,Barkam,Beryllium,Pegmatite,31.9053240002025,102.212807999789,China,
111.958332999668,22.9333330004177,Jiuquling,Beryllium,Pegmatite,22.9333330004177,111.958332999668,China,
113.93047000039,22.5330099998117,Nanshan,Beryllium,Pegmatite,22.5330099998117,113.93047000039,China,
114.22500000025,24.8000000000001,Shirenzhang-Meiziwo,Beryllium,Pegmatite,24.8000000000001,114.22500000025,China,
114.8,30.4500000003998,Huanggang,Beryllium,Pegmatite,30.4500000003998,114.8,China,
115.533332999718,24.0166670003818,Baishizhang,Beryllium,Pegmatite,24.0166670003818,115.533332999718,China,
116.15,30.4666670000821,Huangzhen-Zhujiachong,Beryllium,Pegmatite,30.4666670000821,116.15,China,
116.626388900328,23.8911110999973,Wanfengshan,Beryllium,Non-pegmatite,23.8911110999973,116.626388900328,China,
119.87499999975,30.5833330004177,Shixi,Beryllium,Non-pegmatite,30.5833330004177,119.87499999975,China,
120.47500000035,45.4555560000094,Baerzhe,Beryllium,Non-pegmatite,45.4555560000094,120.47500000035,China,
127.803940000131,45.9811500002724,Dongshanwan,Beryllium,Pegmatite,45.9811500002724,127.803940000131,China,
-75.7763889997525,5.50138900010234,Peñas Blancas,Beryllium,Non-pegmatite,5.50138900010234,-75.7763889997525,Colombia,
-74.1038889996776,5.5313890004021,Muzo,Beryllium,Non-pegmatite,5.5313890004021,-74.1038889996776,Colombia,
-73.522777999605,4.69916699995713,Gachalá,Beryllium,Non-pegmatite,4.69916699995713,-73.522777999605,Colombia,
-73.4280560003841,4.98333300031777,Somondoco,Beryllium,Non-pegmatite,4.98333300031777,-73.4280560003841,Colombia,
-73.368889000427,4.90361100034744,Chivor,Beryllium,Non-pegmatite,4.90361100034744,-73.368889000427,Colombia,
12.8424999999751,49.4864999998752,Otov,Beryllium,Pegmatite,49.4864999998752,12.8424999999751,Czech Republic,
13.5201799999071,49.2310600004187,Sušice,Beryllium,Pegmatite,49.2310600004187,13.5201799999071,Czech Republic,
14.0951599996343,48.7224199995834,Bližná,Beryllium,Pegmatite,48.7224199995834,14.0951599996343,Czech Republic,
15.4228000000201,49.1077999999701,Kostelní Vydrí,Beryllium,Pegmatite,49.1077999999701,15.4228000000201,Czech Republic,
15.8402600003988,49.1938300003543,Kracovice,Beryllium,Pegmatite,49.1938300003543,15.8402600003988,Czech Republic,
16.2747219997206,49.4477780002546,Vežná,Beryllium,Pegmatite,49.4477780002546,16.2747219997206,Czech Republic,
34.7749999998501,24.7000000001999,Sekeit,Beryllium,Non-pegmatite,24.7000000001999,34.7749999998501,Egypt,
-5.701389000402,50.1308329998431,Cornwall,Beryllium,Non-pegmatite,50.1308329998431,-5.701389000402,England,
21.7339844995851,61.202356199579,Eujaroki,Beryllium,Non-pegmatite,61.202356199579,21.7339844995851,Finland,
22.5744400002059,60.1122200001529,Rosendal,Beryllium,Pegmatite,60.1122200001529,22.5744400002059,Finland,
22.7278000001699,60.1639000001849,Kimito,Beryllium,Pegmatite,60.1639000001849,22.7278000001699,Finland,
23.6210821795989,60.7263337702873,Hirvikallio,Beryllium,Pegmatite,60.7263337702873,23.6210821795989,Finland,
23.9768699997508,61.315080000142,Pyörönmaa,Beryllium,Pegmatite,61.315080000142,23.9768699997508,Finland,
24.0666670002819,61.466667000182,Kangasala,Beryllium,Pegmatite,61.466667000182,24.0666670002819,Finland,
24.6772220001952,61.584443999591,Viitaniemi,Beryllium,Pegmatite,61.584443999591,24.6772220001952,Finland,
26.8989086001518,60.5811499000479,Kymi,Beryllium,Non-pegmatite,60.5811499000479,26.8989086001518,Finland,
8.2166669995824,48.3666670002819,Schwarzwald,Beryllium,Non-pegmatite,48.3666670002819,8.2166669995824,Germany,
8.23649999957536,48.1362999996453,Triberg,Beryllium,Non-pegmatite,48.1362999996453,8.23649999957536,Germany,
9.18416699980725,49.9652779995801,Aschaffenburg,Beryllium,Pegmatite,49.9652779995801,9.18416699980725,Germany,
12.0000000003997,50.0000000000001,Fichtelgebirge,Beryllium,Pegmatite,50.0000000000001,12.0000000003997,Germany,
12.4597219999704,49.6502780000297,Hagendorf-Süd,Beryllium,Pegmatite,49.6502780000297,12.4597219999704,Germany,
12.8833333001917,50.9666667001082,Königshein,Beryllium,Pegmatite,50.9666667001082,12.8833333001917,Germany,
12.9311109997729,50.6486110002975,Greifenstein,Beryllium,Pegmatite,50.6486110002975,12.9311109997729,Germany,
13.3811109997729,48.7277780002545,Tittling,Beryllium,Pegmatite,48.7277780002545,13.3811109997729,Germany,
-48.1755560003091,61.2061110004224,Ivigtut,Beryllium,Non-pegmatite,61.2061110004224,-48.1755560003091,Greenland,
-45.9916670003317,60.9749999996503,Kvanefjeld,Beryllium,Peralkaline intrusion Be,60.9749999996503,-45.9916670003317,Greenland,
76.9833330003178,8.48333299961831,Trivandrum,Beryllium,Pegmatite,8.48333299961831,76.9833330003178,India,
8.41388899967762,46.1288890000274,Val Vigezzo,Beryllium,Pegmatite,46.1288890000274,8.41388899967762,Italy,
8.50000000019992,45.9166669997823,Baveno,Beryllium,Pegmatite,45.9166669997823,8.50000000019992,Italy,
8.86666700008203,45.8666669998822,Cuasso al Monte,Beryllium,Pegmatite,45.8666669998822,8.86666700008203,Italy,
9.4000000001999,46.3166999996054,Chiavenna Mountain,Beryllium,Pegmatite,46.3166999996054,9.4000000001999,Italy,
135.197300000195,34.6910999996653,Kobe,Beryllium,Pegmatite,34.6910999996653,135.197300000195,Japan,
74.0561109999227,47.9811109998728,Aqshatau,Beryllium,Skarn and Greisen-Hosted Be-F,47.9811109998728,74.0561109999227,Kazakhstan,
81.5833330001179,46.166667000182,Bota Burum,Beryllium,Pegmatite,46.166667000182,81.5833330001179,Kazakhstan,
82.1726599995594,49.6851300001495,Zhanuzak,Beryllium,Pegmatite,49.6851300001495,82.1726599995594,Kazakhstan,
69.3888890001273,53.2777780001546,Kokshetau,Beryllium,Non-pegmatite,53.2777780001546,69.3888890001273,Kazakhstan,
69.4166669995824,53.3333329999181,Elenovsk Complex,Beryllium,Non-pegmatite,53.3333329999181,69.4166669995824,Kazakhstan,
72.2499999996003,47.2666669997823,Qaraoba,Beryllium,Non-pegmatite,47.2666669997823,72.2499999996003,Kazakhstan,
75.1349999999501,47.0188890002272,Kounrad,Beryllium,Non-pegmatite,47.0188890002272,75.1349999999501,Kazakhstan,
76.4868851003671,52.6883261999942,Qatpar,Beryllium,Non-pegmatite,52.6883261999942,76.4868851003671,Kazakhstan,
81.4500000001,48.1000000001999,Verkhnee Espe,Beryllium,Non-pegmatite,48.1000000001999,81.4500000001,Kazakhstan,
45.8738500001774,-20.8483499999525,Ampandramaika pegmatite,Beryllium,Pegmatite,-20.8483499999525,45.8738500001774,Madagascar,
45.95,-21.1499999999,Bemokto,Beryllium,Pegmatite,-21.1499999999,45.95,Madagascar,
46.0749999997502,-20.7466669998821,Ambatovita,Beryllium,Pegmatite,-20.7466669998821,46.0749999997502,Madagascar,
46.533333000018,-19.9166670002818,Anjanabonoina,Beryllium,Rare-metal pegmatite,-19.9166670002818,46.533333000018,Madagascar,
46.9511109997729,-19.9786109996978,Ambatonapetraka (Miandrarivo),Beryllium,Pegmatite,-19.9786109996978,46.9511109997729,Madagascar,
46.9522219997455,-19.9847220000202,Antsofimbato,Beryllium,Pegmatite,-19.9847220000202,46.9522219997455,Madagascar,
47.0858000002698,-21.4535999998401,Bemasoandrao pegmatite,Beryllium,Pegmatite,-21.4535999998401,47.0858000002698,Madagascar,
47.2000000001999,-18.6666700002203,Malakialina,Beryllium,Pegmatite,-18.6666700002203,47.2000000001999,Madagascar,
47.5423999997602,-18.3714000004097,Madagascar,Beryllium,Non-pegmatite,-18.3714000004097,47.5423999997602,Madagascar,
48.0000000003998,-18.1666700003202,Marivolanitra,Beryllium,Pegmatite,-18.1666700003202,48.0000000003998,Madagascar,
48.8551099996268,-13.1584900000134,Ambodibonara pegmatite,Beryllium,Pegmatite,-13.1584900000134,48.8551099996268,Madagascar,
91.9508330004427,48.4086110000976,Khaldzan-Burgtey,Beryllium,Pegmatite,48.4086110000976,91.9508330004427,Mongolia,
92.9249999996503,48.5388890004271,Altai,Beryllium,Non-pegmatite,48.5388890004271,92.9249999996503,Mongolia,
96.2572219995957,46.3727780001047,Altai #3,Beryllium,Pegmatite,46.3727780001047,96.2572219995957,Mongolia,
102.69332999988,49.3949999999501,Hutag Ull Ord,Beryllium,Pegmatite,49.3949999999501,102.69332999988,Mongolia,
107.5760000003,48.1502000003298,Goricho,Beryllium,Pegmatite,48.1502000003298,107.5760000003,Mongolia,
110.166666999982,47.8666670003818,Undur Tsagaan,Beryllium,Pegmatite,47.8666670003818,110.166666999982,Mongolia,
111.716666999582,46.7333329996183,Buren-Tsogto Mine,Beryllium,Pegmatite,46.7333329996183,111.716666999582,Mongolia,
114.666699999705,50.0999999998002,Khukh-Del-Ula,Beryllium,Pegmatite,50.0999999998002,114.666699999705,Mongolia,
115.3999999997,45.9000000001,Yugozor mine,Beryllium,Pegmatite,45.9000000001,115.3999999997,Mongolia,
34.0941700003453,-16.3230600001189,Muambe,Beryllium,Non-pegmatite,-16.3230600001189,34.0941700003453,Mozambique,
15.9666700004202,-23.6333299995798,Donkerhoek,Beryllium,Pegmatite,-23.6333299995798,15.9666700004202,Namibia,
8.51083299974317,17.1616670002319,Taghouaji,Beryllium,Non-pegmatite,17.1616670002319,8.51083299974317,Niger,
7.72417000034528,8.52943999985615,Nasarawa Eggon,Beryllium,Pegmatite,8.52943999985615,7.72417000034528,Nigeria,
8.43999999960033,10.4400000001,Ririwai,Beryllium,Non-pegmatite,10.4400000001,8.43999999960033,Nigeria,
8.51667000002055,9.2333299997797,Nandu,Beryllium,Pegmatite,9.2333299997797,8.51667000002055,Nigeria,
8.9333329996183,10.3833330003177,Saiya-Shokobo,Beryllium,Non-pegmatite,10.3833330003177,8.9333329996183,Nigeria,
9.75000000039972,9.16666700038184,Sabon Wana,Beryllium,Pegmatite,9.16666700038184,9.75000000039972,Nigeria,
9.84517199968809,10.3098199997932,Bauchi,Beryllium,Pegmatite,10.3098199997932,9.84517199968809,Nigeria,
5.74520000017992,58.7345799998672,Skarsfjell,Beryllium,Pegmatite,58.7345799998672,5.74520000017992,Norway,
7.84999999970029,58.5999999999001,Evje-Iveland,Beryllium,Pegmatite,58.5999999999001,7.84999999970029,Norway,
8.74999999970026,59.1833329999181,Heftetjern,Beryllium,Pegmatite,59.1833329999181,8.74999999970026,Norway,
8.79999999960035,59.1499999997003,Tørdal district,Beryllium,Pegmatite,59.1499999997003,8.79999999960035,Norway,
9.26600000000008,59.1399999999001,Høydalen,Beryllium,Pegmatite,59.1399999999001,9.26600000000008,Norway,
9.74729999999505,59.0004999996753,Langesundsfjord,Beryllium,Pegmatite,59.0004999996753,9.74729999999505,Norway,
11.2207785995528,60.3940558004349,Byrud Minnesund,Beryllium,Non-pegmatite,60.3940558004349,11.2207785995528,Norway,
11.2332999997952,60.3167000004048,Eidsvoll,Beryllium,Non-pegmatite,60.3167000004048,11.2332999997952,Norway,
13.8763889995527,66.4041670002069,Høgtuva Mountain,Beryllium,Pegmatite,66.4041670002069,13.8763889995527,Norway,
71.7392639003088,33.1307985996757,Makhad,Beryllium,Non-pegmatite,33.1307985996757,71.7392639003088,Pakistan,
71.8333329998181,35.3166670002819,Gujar Kili,Beryllium,Non-pegmatite,35.3166670002819,71.8333329998181,Pakistan,
72.2889308002163,34.7933330997428,Swat,Beryllium,Non-pegmatite,34.7933330997428,72.2889308002163,Pakistan,
72.3666999997053,34.7833000003948,Mingora,Beryllium,Non-pegmatite,34.7833000003948,72.3666999997053,Pakistan,
72.441666700358,34.8333333003915,Charbagh,Beryllium,Non-pegmatite,34.8333333003915,72.441666700358,Pakistan,
74.066667000182,35.6999999998002,Stak Nala,Beryllium,Pegmatite,35.6999999998002,74.066667000182,Pakistan,
74.0851664998341,36.1977936002945,Khaltaro,Beryllium,Pegmatite,36.1977936002945,74.0851664998341,Pakistan,
74.5931921000354,35.9520349996156,Gilgit,Beryllium,Non-pegmatite,35.9520349996156,74.5931921000354,Pakistan,
74.8166669995824,35.816667000182,Shengus,Beryllium,Pegmatite,35.816667000182,74.8166669995824,Pakistan,
87.9999999996003,31.0000000001999,Indus Suture,Beryllium,Non-pegmatite,31.0000000001999,87.9999999996003,China,
-70.235995196621,-14.1452918768186,Macusani,Beryllium,Non-pegmatite,-14.1452918768186,-70.235995196621,Peru,
16.3333330001179,50.9833330001179,Strzegom,Beryllium,Pegmatite,50.9833330001179,16.3333330001179,Poland,
-6.73499999975013,41.7636110002475,Western Iberia,Beryllium,Non-pegmatite,41.7636110002475,-6.73499999975013,Portugal,
31.4777778000055,61.5750000002499,Pitkäranta,Beryllium,Non-pegmatite,61.5750000002499,31.4777778000055,Russia,
33.1076000002399,68.9543000003448,Murmansk,Beryllium,Pegmatite,68.9543000003448,33.1076000002399,Russia,
33.2833330004177,68.1499999997003,Orlinogorski,Beryllium,Non-pegmatite,68.1499999997003,33.2833330004177,Russia,
33.8833330001179,67.6166669995824,Khibiny,Beryllium,Pegmatite,67.6166669995824,33.8833330001179,Russia,
36.6999999996004,67.6333330001179,Western Keivy,Beryllium,Pegmatite,67.6333330001179,36.6999999996004,Russia,
41.0339899999386,44.5598199996933,Voznesenkoye,Beryllium,Skarn and Greisen-Hosted Be-F,44.5598199996933,41.0339899999386,Russia,
61.466667000182,57.0000000003998,Mursink,Beryllium,Pegmatite,57.0000000003998,61.466667000182,Russia,
61.5666666996086,54.0833332996921,Troitsky,Beryllium,Non-pegmatite,54.0833332996921,61.5666666996086,Russia,
61.8266749996516,57.0536450002166,Reft River,Beryllium,Non-pegmatite,57.0536450002166,61.8266749996516,Russia,
62.0333329996183,56.4166670003818,Boevskoe,Beryllium,Non-pegmatite,56.4166670003818,62.0333329996183,Russia,
65.5333329998181,57.1500000001,Upper Tura River,Beryllium,Pegmatite,57.1500000001,65.5333329998181,Russia,
87.7500000001,56.2166667004079,Marinksy,Beryllium,Non-pegmatite,56.2166667004079,87.7500000001,Russia,
92.5932658003765,52.5035117999297,Ermakovskoe,Beryllium,Non-pegmatite,52.5035117999297,92.5932658003765,Russia,
94.4500000001999,51.7166669998822,Kyzyl City,Beryllium,Non-pegmatite,51.7166669998822,94.4500000001999,Russia,
112.406052899921,54.8331146001588,Buryatia,Beryllium,Non-pegmatite,54.8331146001588,112.406052899921,Russia,
116.2999999997,50.5200000003998,Sherlova Gora,Beryllium,Non-pegmatite,50.5200000003998,116.2999999997,Russia,
42.6916669999322,25.1500000001999,Baid al Jimalah,Beryllium,Non-pegmatite,25.1500000001999,42.6916669999322,Saudi Arabia,
30.6166669997822,-23.9499999997002,Gravelotte,"Beryllium; Titanium","Non-pegmatite; Sedimentary related",-23.9499999997002,30.6166669997822,South Africa,
22.5500000000001,-29.816700000005,Noumas,Beryllium,Pegmatite,-29.816700000005,22.5500000000001,South Africa,
-8.35985000037715,42.1821799996073,Franqueira,Beryllium,Non-pegmatite,42.1821799996073,-8.35985000037715,Spain,
-8.35090000043465,42.5922999996453,Forcarei,Beryllium,Pegmatite,42.5922999996453,-8.35090000043465,Spain,
-8.13386600041554,42.5751110001726,Galicia,Beryllium,Non-pegmatite,42.5751110001726,-8.13386600041554,Spain,
80.4000000003998,6.66666699998211,Ratnapura,Beryllium,Non-pegmatite,6.66666699998211,80.4000000003998,Sri Lanka,
